n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,test_file,condition,metric,mean_noisy,mean_clean,retention_rate,absolute_degradation,relative_degradation,negative_mean_diff_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,0.004441609263220527,-0.00647227209727208,0.22899542570040995,0.019396061076920348,0.008916,0.021816382163951452,0.4337091106373168,0.6646871283564858,60283.5,0.67376163009707,-0.015493784348079473,0.024187175257904796,0.9917755294236907,0.007217827647232617,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,source_token_support_rate,0.714756599695595,0.7103149904323744,1.006253013554616,-0.0044416092632205695,-0.006253013554615996,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.005555741959083905,-0.005540585145848376,0.2169454343777766,0.025608936989240563,0.012712,0.026332665330661323,0.572633239394507,0.5671509630139092,60732.5,0.6102794552088824,-0.01335822694440317,0.024156833041685328,0.9899454358425661,0.001699187072740387,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,sentence_support_proxy,0.7324845878791171,0.7269288459200332,1.0076427589718941,-0.005555741959083926,-0.007642758971894058,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.000315556441276748,0.003400547437957452,0.11356753471118261,0.0027785796537650492,-0.002792,0.004112642956595923,0.06213092986716479,0.950483443960357,61870.0,0.9366179114794712,-0.00975395831317983,0.010123901416546417,0.996401520026642,0.32304032268389454,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,distinct_1,0.6303810172576239,0.6300654608163471,1.0005008312007262,-0.0003155564412767875,-0.0005008312007262474,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.0035277346010114006,-0.00491344184353304,0.05937824165803242,-0.05941123385444986,-0.055852,-0.08420685402739014,-1.3284755752568673,0.18462826937795618,56438.5,0.10417520899446388,-0.00870200261405867,0.0016613457769481309,0.9964024456406433,0.3232623738106485,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,distinct_2,0.918098511464511,0.9216262460655226,0.9961722719854479,0.003527734601011523,0.003827728014552138,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.0035277346010114006,0.004913441843533026,0.05937824165803242,0.05941123385444986,0.055852,0.08422308041799183,1.3284755752568673,0.18462826937795618,56437.5,0.10410850082565003,-0.0016613457769481348,0.008702002614058669,0.996402445640645,0.32326237381103873,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,repetition_2gram_rate,0.08190148853548895,0.07837375393447753,1.04501168342607,-0.0035277346010114258,-0.0450116834260702,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,0.0011635005011217867,0.0021564072783584742,0.24878973931167117,0.004676641827516095,0.00936,0.01774051896207585,0.10457289032744835,0.9167567453317318,61514.0,0.7310604564835463,-0.02025048671228901,0.02276743738946288,0.9963722980220007,0.31609178233292196,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,novel_2gram_ratio,0.5202000826646552,0.5190365821635334,1.0022416541359607,-0.0011635005011217947,-0.0022416541359607084,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.6666666666666666,0.6666666666666667,1.111334915764742e-16,5998791698251591.0,1.0,1.0,1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,0.6666666666666666,0.6666666666666666,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@1,1.0,0.33333333333333326,3.000000000000001,-0.6666666666666667,-2.000000000000001,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_precision@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.688,-1.0,0.463773837494839,-1.4834816981405428,-0.688,-1.0,-33.17165920419077,2.6610740970153624e-128,0.0,8.585320548979899e-77,-0.728,-0.646,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@1,0.312,1.0,0.312,0.688,0.688,performance degradation under noise for higher-is-better metrics,higher_is_better,8.967819706941771e-126,2.8417411017123466e-74
500,-0.021333333333333288,-0.3333333333333333,0.46377383749483914,-0.04599943250048184,-0.376,0.052455089820359284,-1.0285785799749052,0.30417605713926255,59340.0,0.28704297609276297,-0.061333333333333295,0.020666666666666708,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@1,0.312,0.33333333333333326,0.9360000000000002,0.02133333333333326,0.0639999999999998,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@3,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@5,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@10,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.40300000000000014,-0.5,0.280323913225371,-1.4376226250666018,-0.688,-1.0,-32.14621915640615,1.1614498448728184e-123,0.0,6.950454748844983e-62,-0.4273333333333334,-0.37833333333333335,0.7274693917071701,8.819239040176296e-28,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_mrr,0.597,1.0,0.597,0.403,0.403,performance degradation under noise for higher-is-better metrics,higher_is_better,3.7630974973879315e-121,2.0086814224162e-59
500,-0.688,-1.0,0.463773837494839,-1.4834816981405428,-0.688,-1.0,-33.17165920419077,2.6610740970153624e-128,0.0,8.585320548979899e-77,-0.728,-0.646,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@1,0.312,1.0,0.312,0.688,0.688,performance degradation under noise for higher-is-better metrics,higher_is_better,8.967819706941771e-126,2.8417411017123466e-74
500,-0.688,-1.0,0.463773837494839,-1.4834816981405428,-0.688,-1.0,-33.17165920419077,2.6610740970153624e-128,0.0,8.585320548979899e-77,-0.728,-0.646,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@1,0.312,1.0,0.312,0.688,0.688,performance degradation under noise for higher-is-better metrics,higher_is_better,8.967819706941771e-126,2.8417411017123466e-74
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@3,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@5,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@10,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_mrr,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.05077480870382999,-0.047830936985218675,0.07299298971432136,-0.6956121252541034,-0.381184,-0.6824331393711117,-15.554359980412732,9.108235266193152e-45,19729.0,9.323811882071778e-40,-0.05731019152851766,-0.044340400032075934,0.9945142086760312,0.07040335148228274,shapiro,noisy_minus_clean_test,bart_base_clean_matched,BART-base,clean_matched,test_noisy_hard_additive.jsonl,hard_additive,rouge1,0.27378342594828486,0.3245582346521148,0.8435571700768767,0.05077480870382994,0.1564428299231233,performance degradation under noise for higher-is-better metrics,higher_is_better,1.730564700576699e-42,1.7808480694757094e-37
